,time,apparentTemperature,dewPoint,energy,humidity,pressure,temperature,visibility,windBearing,windSpeed,precipType,icon,summary,type
2818,2012-09-28 17:00:00,13.32,10.73,0.24534782600000002,0.84,1012.26,13.32,13.28,234,3.71,rain,partly-cloudy-day,Partly Cloudy,Weekday
2819,2012-09-28 17:30:00,13.32,10.73,0.25397826100000004,0.84,1012.26,13.32,13.28,234,3.71,rain,partly-cloudy-day,Partly Cloudy,Weekday
2820,2012-09-28 18:00:00,12.99,10.84,0.262826089,0.87,1012.53,12.99,11.78,221,3.17,rain,partly-cloudy-night,Partly Cloudy,Weekday
2821,2012-09-28 18:30:00,12.99,10.84,0.312456522,0.87,1012.53,12.99,11.78,221,3.17,rain,partly-cloudy-night,Partly Cloudy,Weekday
2822,2012-09-28 19:00:00,12.52,11.17,0.30308695399999996,0.91,1013.19,12.52,13.04,221,3.39,rain,partly-cloudy-night,Partly Cloudy,Weekday
2823,2012-09-28 19:30:00,12.52,11.17,0.29782608899999996,0.91,1013.19,12.52,13.04,221,3.39,rain,partly-cloudy-night,Partly Cloudy,Weekday
2824,2012-09-28 20:00:00,12.43,10.24,0.30532608699999997,0.86,1013.48,12.43,12.28,228,3.61,rain,partly-cloudy-night,Partly Cloudy,Weekday
2825,2012-09-28 20:30:00,12.43,10.24,0.26560869600000003,0.86,1013.48,12.43,12.28,228,3.61,rain,partly-cloudy-night,Partly Cloudy,Weekday
2826,2012-09-28 21:00:00,11.94,9.28,0.230565217,0.84,1013.7,11.94,13.08,241,3.67,rain,clear-night,Clear,Weekday
2827,2012-09-28 21:30:00,11.94,9.28,0.271630435,0.84,1013.7,11.94,13.08,241,3.67,rain,clear-night,Clear,Weekday
2828,2012-09-28 22:00:00,11.45,9.16,0.22010869600000002,0.86,1013.93,11.45,13.08,242,3.67,rain,partly-cloudy-night,Partly Cloudy,Weekday
2829,2012-09-28 22:30:00,11.45,9.16,0.206586957,0.86,1013.93,11.45,13.08,242,3.67,rain,partly-cloudy-night,Partly Cloudy,Weekday
2830,2012-09-28 23:00:00,11.01,8.75,0.187282609,0.86,1014.17,11.01,13.73,241,3.58,rain,clear-night,Clear,Weekday
2831,2012-09-28 23:30:00,11.01,8.75,0.18223913,0.86,1014.17,11.01,13.73,241,3.58,rain,clear-night,Clear,Weekday
2832,2012-09-29 00:00:00,10.51,8.73,0.174804348,0.89,1014.11,10.51,13.23,243,3.59,rain,clear-night,Clear,Weekend
2833,2012-09-29 00:30:00,10.51,8.73,0.17391304100000002,0.89,1014.11,10.51,13.23,243,3.59,rain,clear-night,Clear,Weekend
2834,2012-09-29 01:00:00,10.59,9.17,0.131630435,0.91,1014.16,10.59,13.23,249,3.35,rain,clear-night,Clear,Weekend
2835,2012-09-29 01:30:00,10.59,9.17,0.09643478300000001,0.91,1014.16,10.59,13.23,249,3.35,rain,clear-night,Clear,Weekend
2836,2012-09-29 02:00:00,10.36,8.63,0.096,0.89,1014.35,10.36,13.58,248,3.58,rain,clear-night,Clear,Weekend
2837,2012-09-29 02:30:00,10.36,8.63,0.09619565199999999,0.89,1014.35,10.36,13.58,248,3.58,rain,clear-night,Clear,Weekend
2838,2012-09-29 03:00:00,8.31,8.66,0.087826087,0.92,1014.64,9.86,12.94,248,3.07,rain,clear-night,Clear,Weekend
2839,2012-09-29 03:30:00,8.31,8.66,0.09310869599999999,0.92,1014.64,9.86,12.94,248,3.07,rain,clear-night,Clear,Weekend
2840,2012-09-29 04:00:00,7.46,8.52,0.09876087,0.95,1014.94,9.32,12.86,252,3.42,rain,clear-night,Clear,Weekend
2841,2012-09-29 04:30:00,7.46,8.52,0.11578260900000001,0.95,1014.94,9.32,12.86,252,3.42,rain,clear-night,Clear,Weekend
2842,2012-09-29 05:00:00,6.9,8.08,0.120108696,0.95,1015.47,8.78,12.76,255,3.26,rain,clear-night,Clear,Weekend
2843,2012-09-29 05:30:00,6.9,8.08,0.139978261,0.95,1015.47,8.78,12.76,255,3.26,rain,clear-night,Clear,Weekend
2844,2012-09-29 06:00:00,6.99,7.92,0.160217391,0.95,1016.05,8.74,12.33,261,3.03,rain,clear-night,Clear,Weekend
2845,2012-09-29 06:30:00,6.99,7.92,0.128695652,0.95,1016.05,8.74,12.33,261,3.03,rain,clear-night,Clear,Weekend
2846,2012-09-29 07:00:00,7.05,8.02,0.150065217,0.94,1016.87,8.97,12.7,264,3.39,rain,clear-day,Clear,Weekend
2847,2012-09-29 07:30:00,7.05,8.02,0.222934783,0.94,1016.87,8.97,12.7,264,3.39,rain,clear-day,Clear,Weekend
2848,2012-09-29 08:00:00,10.57,8.16,0.21476087,0.85,1017.61,10.57,12.97,272,3.94,rain,clear-day,Clear,Weekend
2849,2012-09-29 08:30:00,10.57,8.16,0.22389130399999999,0.85,1017.61,10.57,12.97,272,3.94,rain,clear-day,Clear,Weekend
2850,2012-09-29 09:00:00,12.1,8.04,0.250913043,0.76,1018.39,12.1,13.52,288,4.78,rain,partly-cloudy-day,Partly Cloudy,Weekend
2851,2012-09-29 09:30:00,12.1,8.04,0.264326087,0.76,1018.39,12.1,13.52,288,4.78,rain,partly-cloudy-day,Partly Cloudy,Weekend
2852,2012-09-29 10:00:00,13.46,7.18,0.29463043699999997,0.66,1018.83,13.46,13.07,292,5.0,rain,partly-cloudy-day,Partly Cloudy,Weekend
2853,2012-09-29 10:30:00,13.46,7.18,0.226586957,0.66,1018.83,13.46,13.07,292,5.0,rain,partly-cloudy-day,Partly Cloudy,Weekend
2854,2012-09-29 11:00:00,14.44,5.42,0.19371739100000002,0.55,1018.82,14.44,13.07,295,4.72,rain,partly-cloudy-day,Partly Cloudy,Weekend
2855,2012-09-29 11:30:00,14.44,5.42,0.2075,0.55,1018.82,14.44,13.07,295,4.72,rain,partly-cloudy-day,Partly Cloudy,Weekend
2856,2012-09-29 12:00:00,14.62,4.86,0.23058695699999998,0.52,1018.94,14.62,13.52,293,4.84,rain,partly-cloudy-day,Partly Cloudy,Weekend
2857,2012-09-29 12:30:00,14.62,4.86,0.153804348,0.52,1018.94,14.62,13.52,293,4.84,rain,partly-cloudy-day,Partly Cloudy,Weekend
2858,2012-09-29 13:00:00,15.83,5.92,0.1635,0.52,1018.91,15.83,13.21,296,4.42,rain,partly-cloudy-day,Partly Cloudy,Weekend
2859,2012-09-29 13:30:00,15.83,5.92,0.222673913,0.52,1018.91,15.83,13.21,296,4.42,rain,partly-cloudy-day,Partly Cloudy,Weekend
2860,2012-09-29 14:00:00,15.12,4.59,0.24882608899999997,0.49,1019.1,15.12,13.44,293,4.15,rain,partly-cloudy-day,Partly Cloudy,Weekend
2861,2012-09-29 14:30:00,15.12,4.59,0.200369565,0.49,1019.1,15.12,13.44,293,4.15,rain,partly-cloudy-day,Partly Cloudy,Weekend
2862,2012-09-29 15:00:00,15.59,4.52,0.204608696,0.48,1019.24,15.59,13.41,286,4.51,rain,clear-day,Clear,Weekend
2863,2012-09-29 15:30:00,15.59,4.52,0.19826087,0.48,1019.24,15.59,13.41,286,4.51,rain,clear-day,Clear,Weekend
2864,2012-09-29 16:00:00,14.64,4.04,0.22176087,0.49,1019.19,14.64,13.62,285,3.74,rain,clear-day,Clear,Weekend
2865,2012-09-29 16:30:00,14.64,4.04,0.261173913,0.49,1019.19,14.64,13.62,285,3.74,rain,clear-day,Clear,Weekend
2866,2012-09-29 17:00:00,13.63,4.74,0.219478261,0.55,1019.46,13.63,13.34,277,3.2,rain,clear-day,Clear,Weekend
2867,2012-09-29 17:30:00,13.63,4.74,0.233804348,0.55,1019.46,13.63,13.34,277,3.2,rain,clear-day,Clear,Weekend
2868,2012-09-29 18:00:00,11.85,5.46,0.295021737,0.65,1020.0,11.85,13.16,266,2.81,rain,clear-night,Clear,Weekend
2869,2012-09-29 18:30:00,11.85,5.46,0.292043478,0.65,1020.0,11.85,13.16,266,2.81,rain,clear-night,Clear,Weekend
2870,2012-09-29 19:00:00,10.13,5.68,0.25197826100000004,0.74,1020.82,10.13,13.04,259,2.59,rain,clear-night,Clear,Weekend
2871,2012-09-29 19:30:00,10.13,5.68,0.232413043,0.74,1020.82,10.13,13.04,259,2.59,rain,clear-night,Clear,Weekend
2872,2012-09-29 20:00:00,8.79,6.11,0.25097826100000004,0.77,1021.34,9.92,13.73,251,2.4,rain,clear-night,Clear,Weekend
2873,2012-09-29 20:30:00,8.79,6.11,0.261326085,0.77,1021.34,9.92,13.73,251,2.4,rain,clear-night,Clear,Weekend
2874,2012-09-29 21:00:00,8.14,6.14,0.29845652,0.81,1021.36,9.26,13.73,240,2.22,rain,clear-night,Clear,Weekend
2875,2012-09-29 21:30:00,8.14,6.14,0.27680434800000003,0.81,1021.36,9.26,13.73,240,2.22,rain,clear-night,Clear,Weekend
2876,2012-09-29 22:00:00,7.49,6.09,0.265,0.84,1021.62,8.71,13.08,241,2.24,rain,clear-night,Clear,Weekend
2877,2012-09-29 22:30:00,7.49,6.09,0.245586957,0.84,1021.62,8.71,13.08,241,2.24,rain,clear-night,Clear,Weekend
2878,2012-09-29 23:00:00,6.82,6.04,0.196869565,0.86,1021.83,8.17,13.73,238,2.29,rain,clear-night,Clear,Weekend
2879,2012-09-29 23:30:00,6.82,6.04,0.170847826,0.86,1021.83,8.17,13.73,238,2.29,rain,clear-night,Clear,Weekend
2880,2012-09-30 00:00:00,6.48,5.68,0.17567391300000001,0.87,1021.87,7.67,12.47,223,2.0,rain,clear-night,Clear,Weekend
2881,2012-09-30 00:30:00,6.48,5.68,0.173304348,0.87,1021.87,7.67,12.47,223,2.0,rain,clear-night,Clear,Weekend
2882,2012-09-30 01:00:00,6.37,5.58,0.1415,0.88,1021.72,7.49,12.62,232,1.9,rain,clear-night,Clear,Weekend
2883,2012-09-30 01:30:00,6.37,5.58,0.099608696,0.88,1021.72,7.49,12.62,232,1.9,rain,clear-night,Clear,Weekend
2884,2012-09-30 02:00:00,6.04,5.09,0.10093478300000001,0.87,1021.22,7.04,12.17,225,1.71,rain,clear-night,Clear,Weekend
2885,2012-09-30 02:30:00,6.04,5.09,0.10917391300000001,0.87,1021.22,7.04,12.17,225,1.71,rain,clear-night,Clear,Weekend
2886,2012-09-30 03:00:00,5.38,5.41,0.097913043,0.92,1020.94,6.55,12.68,219,1.8,rain,clear-night,Clear,Weekend
2887,2012-09-30 03:30:00,5.38,5.41,0.101456522,0.92,1020.94,6.55,12.68,219,1.8,rain,clear-night,Clear,Weekend
2888,2012-09-30 04:00:00,4.87,5.19,0.103782609,0.92,1020.43,6.42,12.68,211,2.16,rain,clear-night,Clear,Weekend
2889,2012-09-30 04:30:00,4.87,5.19,0.10604347800000001,0.92,1020.43,6.42,12.68,211,2.16,rain,clear-night,Clear,Weekend
2890,2012-09-30 05:00:00,5.25,5.71,0.102695652,0.92,1020.15,6.9,12.84,201,2.37,rain,clear-night,Clear,Weekend
2891,2012-09-30 05:30:00,5.25,5.71,0.137413043,0.92,1020.15,6.9,12.84,201,2.37,rain,clear-night,Clear,Weekend
2892,2012-09-30 06:00:00,5.81,6.21,0.130630435,0.89,1020.0,7.86,13.1,204,3.22,rain,clear-night,Clear,Weekend
2893,2012-09-30 06:30:00,5.81,6.21,0.13732608699999999,0.89,1020.0,7.86,13.1,204,3.22,rain,clear-night,Clear,Weekend
2894,2012-09-30 07:00:00,7.2,7.32,0.141891304,0.88,1020.29,9.14,12.3,212,3.49,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2895,2012-09-30 07:30:00,7.2,7.32,0.20947825899999997,0.88,1020.29,9.14,12.3,212,3.49,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2896,2012-09-30 08:00:00,10.89,8.18,0.254326085,0.83,1020.53,10.89,12.83,220,3.91,rain,partly-cloudy-day,Partly Cloudy,Weekend
2897,2012-09-30 08:30:00,10.89,8.18,0.193413043,0.83,1020.53,10.89,12.83,220,3.91,rain,partly-cloudy-day,Partly Cloudy,Weekend
2898,2012-09-30 09:00:00,13.0,9.17,0.20621739100000003,0.78,1020.3,13.0,13.47,227,5.34,rain,partly-cloudy-day,Partly Cloudy,Weekend
2899,2012-09-30 09:30:00,13.0,9.17,0.254391304,0.78,1020.3,13.0,13.47,227,5.34,rain,partly-cloudy-day,Partly Cloudy,Weekend
2900,2012-09-30 10:00:00,13.77,9.43,0.278695652,0.75,1019.8,13.77,13.07,228,5.99,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2901,2012-09-30 10:30:00,13.77,9.43,0.255152176,0.75,1019.8,13.77,13.07,228,5.99,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2902,2012-09-30 11:00:00,14.82,9.45,0.27458695699999996,0.7,1019.41,14.82,13.52,228,6.5,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2903,2012-09-30 11:30:00,14.82,9.45,0.300869565,0.7,1019.41,14.82,13.52,228,6.5,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2904,2012-09-30 12:00:00,15.64,10.07,0.269413046,0.69,1018.91,15.64,13.52,233,6.91,rain,partly-cloudy-day,Partly Cloudy,Weekend
2905,2012-09-30 12:30:00,15.64,10.07,0.267891304,0.69,1018.91,15.64,13.52,233,6.91,rain,partly-cloudy-day,Partly Cloudy,Weekend
2906,2012-09-30 13:00:00,16.46,10.29,0.22139130699999998,0.67,1018.33,16.46,13.52,228,6.94,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2907,2012-09-30 13:30:00,16.46,10.29,0.2415,0.67,1018.33,16.46,13.52,228,6.94,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2908,2012-09-30 14:00:00,16.39,10.39,0.29476087,0.68,1017.87,16.39,13.52,226,6.75,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2909,2012-09-30 14:30:00,16.39,10.39,0.255260867,0.68,1017.87,16.39,13.52,226,6.75,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2910,2012-09-30 15:00:00,16.24,10.86,0.239,0.7,1017.39,16.24,13.07,222,6.74,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2911,2012-09-30 15:30:00,16.24,10.86,0.263391307,0.7,1017.39,16.24,13.07,222,6.74,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2912,2012-09-30 16:00:00,15.34,10.84,0.326086957,0.75,1016.88,15.34,13.52,215,6.34,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2913,2012-09-30 16:30:00,15.34,10.84,0.35241304100000004,0.75,1016.88,15.34,13.52,215,6.34,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2914,2012-09-30 17:00:00,14.73,10.97,0.36508695399999996,0.78,1016.77,14.73,13.07,218,5.83,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2915,2012-09-30 17:30:00,14.73,10.97,0.340826089,0.78,1016.77,14.73,13.07,218,5.83,rain,partly-cloudy-day,Mostly Cloudy,Weekend
2916,2012-09-30 18:00:00,14.71,11.03,0.31067390899999997,0.79,1016.64,14.71,13.18,216,5.83,rain,partly-cloudy-night,Mostly Cloudy,Weekend
2917,2012-09-30 18:30:00,14.71,11.03,0.300869565,0.79,1016.64,14.71,13.18,216,5.83,rain,partly-cloudy-night,Mostly Cloudy,Weekend
2918,2012-09-30 19:00:00,14.35,10.97,0.296456522,0.8,1016.65,14.35,13.5,217,5.61,rain,partly-cloudy-night,Mostly Cloudy,Weekend
2919,2012-09-30 19:30:00,14.35,10.97,0.32899999999999996,0.8,1016.65,14.35,13.5,217,5.61,rain,partly-cloudy-night,Mostly Cloudy,Weekend
2920,2012-09-30 20:00:00,14.33,11.33,0.323934783,0.82,1016.43,14.33,14.0,216,5.86,rain,partly-cloudy-night,Mostly Cloudy,Weekend
2921,2012-09-30 20:30:00,14.33,11.33,0.324282611,0.82,1016.43,14.33,14.0,216,5.86,rain,partly-cloudy-night,Mostly Cloudy,Weekend
2922,2012-09-30 21:00:00,14.32,11.36,0.253326085,0.82,1016.11,14.32,13.5,218,6.04,rain,partly-cloudy-night,Mostly Cloudy,Weekend
2923,2012-09-30 21:30:00,14.32,11.36,0.252108696,0.82,1016.11,14.32,13.5,218,6.04,rain,partly-cloudy-night,Mostly Cloudy,Weekend
2924,2012-09-30 22:00:00,14.29,11.34,0.24810869600000002,0.82,1015.59,14.29,13.45,216,5.79,rain,partly-cloudy-night,Mostly Cloudy,Weekend
2925,2012-09-30 22:30:00,14.29,11.34,0.21078260899999998,0.82,1015.59,14.29,13.45,216,5.79,rain,partly-cloudy-night,Mostly Cloudy,Weekend
2926,2012-09-30 23:00:00,14.27,11.33,0.178217391,0.82,1015.13,14.27,13.5,216,5.41,rain,partly-cloudy-night,Mostly Cloudy,Weekend
2927,2012-09-30 23:30:00,14.27,11.33,0.147304348,0.82,1015.13,14.27,13.5,216,5.41,rain,partly-cloudy-night,Mostly Cloudy,Weekend
2928,2012-10-01 00:00:00,14.18,11.0,0.154,0.81,1014.44,14.18,13.21,216,5.61,rain,partly-cloudy-night,Mostly Cloudy,Weekday
2929,2012-10-01 00:30:00,14.18,11.0,0.133652174,0.81,1014.44,14.18,13.21,216,5.61,rain,partly-cloudy-night,Mostly Cloudy,Weekday
2930,2012-10-01 01:00:00,14.24,11.05,0.125108696,0.81,1014.18,14.24,12.6,214,5.93,rain,partly-cloudy-night,Mostly Cloudy,Weekday
2931,2012-10-01 01:30:00,14.24,11.05,0.099826087,0.81,1014.18,14.24,12.6,214,5.93,rain,partly-cloudy-night,Mostly Cloudy,Weekday
2932,2012-10-01 02:00:00,14.24,11.46,0.099043478,0.83,1013.67,14.24,13.26,213,5.88,rain,partly-cloudy-night,Mostly Cloudy,Weekday
2933,2012-10-01 02:30:00,14.24,11.46,0.099,0.83,1013.67,14.24,13.26,213,5.88,rain,partly-cloudy-night,Mostly Cloudy,Weekday
2934,2012-10-01 03:00:00,14.13,11.54,0.09343478300000001,0.84,1013.19,14.13,11.43,212,5.2,rain,partly-cloudy-night,Mostly Cloudy,Weekday
2935,2012-10-01 03:30:00,14.13,11.54,0.096108696,0.84,1013.19,14.13,11.43,212,5.2,rain,partly-cloudy-night,Mostly Cloudy,Weekday
2936,2012-10-01 04:00:00,13.78,12.18,0.091086957,0.9,1012.77,13.78,11.83,206,4.99,rain,cloudy,Overcast,Weekday
2937,2012-10-01 04:30:00,13.78,12.18,0.094130435,0.9,1012.77,13.78,11.83,206,4.99,rain,cloudy,Overcast,Weekday
2938,2012-10-01 05:00:00,13.66,12.61,0.10732608699999999,0.93,1012.44,13.66,8.19,202,4.75,rain,partly-cloudy-night,Mostly Cloudy,Weekday
2939,2012-10-01 05:30:00,13.66,12.61,0.164282609,0.93,1012.44,13.66,8.19,202,4.75,rain,partly-cloudy-night,Mostly Cloudy,Weekday
2940,2012-10-01 06:00:00,13.69,12.71,0.202847826,0.94,1012.02,13.69,8.16,198,4.64,rain,partly-cloudy-night,Mostly Cloudy,Weekday
2941,2012-10-01 06:30:00,13.69,12.71,0.166413043,0.94,1012.02,13.69,8.16,198,4.64,rain,partly-cloudy-night,Mostly Cloudy,Weekday
2942,2012-10-01 07:00:00,13.88,13.18,0.182543478,0.96,1011.82,13.88,7.66,199,4.55,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2943,2012-10-01 07:30:00,13.88,13.18,0.152630435,0.96,1011.82,13.88,7.66,199,4.55,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2944,2012-10-01 08:00:00,14.38,13.65,0.21023913,0.95,1011.84,14.38,8.18,204,4.38,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2945,2012-10-01 08:30:00,14.38,13.65,0.17571739100000003,0.95,1011.84,14.38,8.18,204,4.38,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2946,2012-10-01 09:00:00,14.64,13.99,0.209065217,0.96,1011.81,14.62,7.18,222,3.83,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2947,2012-10-01 09:30:00,14.64,13.99,0.18526087,0.96,1011.81,14.62,7.18,222,3.83,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2948,2012-10-01 10:00:00,15.27,14.39,0.202391304,0.95,1011.69,15.21,8.71,221,4.04,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2949,2012-10-01 10:30:00,15.27,14.39,0.230695652,0.95,1011.69,15.21,8.71,221,4.04,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2950,2012-10-01 11:00:00,14.58,13.42,0.19454347800000002,0.93,1011.59,14.58,11.09,235,3.97,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2951,2012-10-01 11:30:00,14.58,13.42,0.208217391,0.93,1011.59,14.58,11.09,235,3.97,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2952,2012-10-01 12:00:00,14.24,13.1,0.23376087,0.93,1011.27,14.24,11.33,229,4.14,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2953,2012-10-01 12:30:00,14.24,13.1,0.232956522,0.93,1011.27,14.24,11.33,229,4.14,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2954,2012-10-01 13:00:00,14.63,13.38,0.198869565,0.92,1011.03,14.63,11.94,231,4.09,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2955,2012-10-01 13:30:00,14.63,13.38,0.232369565,0.92,1011.03,14.63,11.94,231,4.09,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2956,2012-10-01 14:00:00,14.86,13.34,0.23078260899999997,0.91,1010.85,14.86,12.46,226,4.73,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2957,2012-10-01 14:30:00,14.86,13.34,0.210630435,0.91,1010.85,14.86,12.46,226,4.73,rain,partly-cloudy-day,Mostly Cloudy,Weekday
2958,2012-10-01 15:00:00,16.03,13.53,0.25523913,0.85,1010.78,16.03,13.07,227,5.55,rain,partly-cloudy-day,Partly Cloudy,Weekday
2959,2012-10-01 15:30:00,16.03,13.53,0.21434782600000002,0.85,1010.78,16.03,13.07,227,5.55,rain,partly-cloudy-day,Partly Cloudy,Weekday
2960,2012-10-01 16:00:00,16.24,12.9,0.230347826,0.81,1010.67,16.24,13.07,220,5.44,rain,partly-cloudy-day,Partly Cloudy,Weekday
2961,2012-10-01 16:30:00,16.24,12.9,0.221478261,0.81,1010.67,16.24,13.07,220,5.44,rain,partly-cloudy-day,Partly Cloudy,Weekday
2962,2012-10-01 17:00:00,14.88,12.39,0.234347828,0.85,1010.69,14.88,13.07,214,4.31,rain,partly-cloudy-day,Partly Cloudy,Weekday
2963,2012-10-01 17:30:00,14.88,12.39,0.27406521699999997,0.85,1010.69,14.88,13.07,214,4.31,rain,partly-cloudy-day,Partly Cloudy,Weekday
2964,2012-10-01 18:00:00,14.08,12.01,0.267369565,0.87,1010.96,14.08,11.93,213,4.08,rain,partly-cloudy-night,Partly Cloudy,Weekday
2965,2012-10-01 18:30:00,14.08,12.01,0.298195652,0.87,1010.96,14.08,11.93,213,4.08,rain,partly-cloudy-night,Partly Cloudy,Weekday
2966,2012-10-01 19:00:00,13.61,11.45,0.286630435,0.87,1011.42,13.61,12.73,223,4.54,rain,partly-cloudy-night,Partly Cloudy,Weekday
2967,2012-10-01 19:30:00,13.61,11.45,0.315934783,0.87,1011.42,13.61,12.73,223,4.54,rain,partly-cloudy-night,Partly Cloudy,Weekday
2968,2012-10-01 20:00:00,13.52,11.43,0.314608696,0.87,1011.91,13.52,13.7,227,4.11,rain,partly-cloudy-night,Partly Cloudy,Weekday
2969,2012-10-01 20:30:00,13.52,11.43,0.277065217,0.87,1011.91,13.52,13.7,227,4.11,rain,partly-cloudy-night,Partly Cloudy,Weekday
2970,2012-10-01 21:00:00,12.94,11.37,0.356891302,0.9,1012.16,12.94,13.15,226,3.72,rain,partly-cloudy-night,Partly Cloudy,Weekday
2971,2012-10-01 21:30:00,12.94,11.37,0.279065217,0.9,1012.16,12.94,13.15,226,3.72,rain,partly-cloudy-night,Partly Cloudy,Weekday
2972,2012-10-01 22:00:00,12.37,10.87,0.24026087,0.91,1012.32,12.37,12.96,222,3.29,rain,clear-night,Clear,Weekday
2973,2012-10-01 22:30:00,12.37,10.87,0.216521739,0.91,1012.32,12.37,12.96,222,3.29,rain,clear-night,Clear,Weekday
2974,2012-10-01 23:00:00,11.88,10.67,0.1985,0.92,1012.34,11.88,11.72,221,3.15,rain,clear-night,Clear,Weekday
2975,2012-10-01 23:30:00,11.88,10.67,0.17517391300000001,0.92,1012.34,11.88,11.72,221,3.15,rain,clear-night,Clear,Weekday
2976,2012-10-02 00:00:00,11.78,10.3,0.143543478,0.91,1012.35,11.78,11.8,218,3.6,rain,clear-night,Clear,Weekday
2977,2012-10-02 00:30:00,11.78,10.3,0.112282609,0.91,1012.35,11.78,11.8,218,3.6,rain,clear-night,Clear,Weekday
2978,2012-10-02 01:00:00,11.37,10.17,0.10404347800000001,0.92,1012.4,11.37,12.97,219,3.84,rain,clear-night,Clear,Weekday
2979,2012-10-02 01:30:00,11.37,10.17,0.10723913,0.92,1012.4,11.37,12.97,219,3.84,rain,clear-night,Clear,Weekday
2980,2012-10-02 02:00:00,10.89,9.65,0.093086957,0.92,1012.2,10.89,12.17,218,3.05,rain,clear-night,Clear,Weekday
2981,2012-10-02 02:30:00,10.89,9.65,0.088195652,0.92,1012.2,10.89,12.17,218,3.05,rain,clear-night,Clear,Weekday
2982,2012-10-02 03:00:00,10.87,9.62,0.086,0.92,1012.0,10.87,12.5,215,3.02,rain,clear-night,Clear,Weekday
2983,2012-10-02 03:30:00,10.87,9.62,0.09945652199999999,0.92,1012.0,10.87,12.5,215,3.02,rain,clear-night,Clear,Weekday
2984,2012-10-02 04:00:00,10.94,9.73,0.0925,0.92,1011.82,10.94,12.1,214,2.88,rain,partly-cloudy-night,Partly Cloudy,Weekday
2985,2012-10-02 04:30:00,10.94,9.73,0.100826087,0.92,1011.82,10.94,12.1,214,2.88,rain,partly-cloudy-night,Partly Cloudy,Weekday
2986,2012-10-02 05:00:00,11.48,9.92,0.110152174,0.9,1011.58,11.48,11.49,207,3.48,rain,partly-cloudy-night,Partly Cloudy,Weekday
2987,2012-10-02 05:30:00,11.48,9.92,0.154195652,0.9,1011.58,11.48,11.49,207,3.48,rain,partly-cloudy-night,Partly Cloudy,Weekday
2988,2012-10-02 06:00:00,11.85,10.33,0.19260869600000002,0.9,1011.4,11.85,12.01,204,3.21,rain,partly-cloudy-night,Partly Cloudy,Weekday
2989,2012-10-02 06:30:00,11.85,10.33,0.159326087,0.9,1011.4,11.85,12.01,204,3.21,rain,partly-cloudy-night,Partly Cloudy,Weekday
2990,2012-10-02 07:00:00,11.97,10.45,0.171934783,0.9,1011.48,11.97,12.52,206,3.31,rain,partly-cloudy-day,Partly Cloudy,Weekday
2991,2012-10-02 07:30:00,11.97,10.45,0.179217391,0.9,1011.48,11.97,12.52,206,3.31,rain,partly-cloudy-day,Partly Cloudy,Weekday
2992,2012-10-02 08:00:00,13.01,10.81,0.221521739,0.86,1011.49,13.01,12.81,209,3.88,rain,partly-cloudy-day,Partly Cloudy,Weekday
2993,2012-10-02 08:30:00,13.01,10.81,0.16380434800000002,0.86,1011.49,13.01,12.81,209,3.88,rain,partly-cloudy-day,Partly Cloudy,Weekday
2994,2012-10-02 09:00:00,13.63,10.97,0.156521739,0.84,1011.51,13.63,13.07,207,4.36,rain,partly-cloudy-day,Partly Cloudy,Weekday
2995,2012-10-02 09:30:00,13.63,10.97,0.185673913,0.84,1011.51,13.63,13.07,207,4.36,rain,partly-cloudy-day,Partly Cloudy,Weekday
2996,2012-10-02 10:00:00,14.96,11.21,0.19623913,0.78,1011.26,14.96,13.07,213,5.81,rain,partly-cloudy-day,Partly Cloudy,Weekday
2997,2012-10-02 10:30:00,14.96,11.21,0.196847826,0.78,1011.26,14.96,13.07,213,5.81,rain,partly-cloudy-day,Partly Cloudy,Weekday
